CountryName,avg_latitude,avg_longitude,avg_minrtt,median_minrtt,avg_meanthroughputmbps,avg_lossraate,MostRecentTestTime,LeastRecentTestTime,TestSpanDays,count_measurements
France,47.156725873693567,2.5888160495337913,19.304278267891917,13.369,102.38362665091422,0.008485214567164787,2023-04-30 23:57:09.862993 UTC,2022-05-02 00:10:17.112151 UTC,363,163454
United Kingdom,52.4110273555079,-1.1652351055139802,15.271522647687787,13.83,88.873360755111861,0.0058009588520442548,2023-04-30 23:56:37.646106 UTC,2022-05-02 01:00:01.729852 UTC,363,140787
Japan,35.678516325924917,138.5233532547395,38.224577260020169,28.137,49.642095763547886,0.0075814939700036147,2023-04-30 23:55:08.222905 UTC,2022-05-01 15:24:14.378502 UTC,364,465383
Spain,39.211919461907534,-2.7556853646566375,25.702721970076212,18.675,78.571808131515525,0.0062800747907402052,2023-04-30 23:52:47.063735 UTC,2022-05-02 00:14:42.264279 UTC,363,213941
Mexico,20.791596080039788,-99.6984115184223,88.934488290953269,80.745,9.4870536102932146,0.055431302337483786,2023-04-30 23:41:19.274194 UTC,2022-05-02 00:05:49.706732 UTC,363,86557
Peru,-11.802922336318019,-76.67641792491446,155.34905595611718,42.906,16.101116901483991,0.015390328886758778,2023-04-30 23:53:38.542834 UTC,2022-05-02 01:51:01.430813 UTC,363,170455
Norway,60.019930645732074,9.3392029824561789,25.098291838660149,17.4095,69.8238985233566,0.014222046989947407,2023-04-30 22:01:10.836224 UTC,2022-05-02 01:00:03.509832 UTC,363,67832
Saint Barthélemy,17.8833,-62.85,135.9631859296482,127.252,72.738060145909913,0.020811194667638335,2023-03-24 00:27:21.591718 UTC,2022-06-16 19:12:42.408091 UTC,280,199
Austria,48.091938178136878,16.193588857098725,34.206789334683087,29.019,25.016472852144968,0.0039743823038928469,2023-04-30 22:54:20.928504 UTC,2022-05-02 01:00:04.573374 UTC,363,45437
Nigeria,7.5176056976278716,5.4645197264702521,113.51655844745474,23.4955,16.385540412419683,0.022398708750484046,2023-04-30 23:31:42.427618 UTC,2022-05-02 06:08:21.995195 UTC,363,55058
Dominican Republic,18.650996832429446,-69.98706999719883,63.644163980342654,56.125,10.382277188614559,0.032073046597892257,2023-04-30 23:59:15.880021 UTC,2022-05-02 00:07:52.911828 UTC,363,39273
Netherlands,52.1286359712139,5.1697100543336019,14.670306779461999,10.265,75.396011658372885,0.015339122303076725,2023-04-30 22:31:55.152450 UTC,2022-05-02 01:00:02.522412 UTC,363,76599
Canada,45.194843146570413,-83.869675864842819,20.430935514302423,16.349,205.94931696318997,0.0093519075649085414,2023-04-30 23:59:31.730969 UTC,2022-05-02 00:00:02.324210 UTC,363,267129
New Zealand,-39.317300750346952,174.31715412282915,18.31255652067534,10.7085,70.89715020748497,0.006054936197102876,2023-04-30 22:44:18.730179 UTC,2022-05-02 00:20:27.871224 UTC,363,24522
Italy,43.903623486791346,11.073202152716483,58.303108160211785,21.731,38.673275884393,0.0048646291235330975,2023-04-30 23:56:42.464017 UTC,2022-05-02 00:08:28.291394 UTC,363,324195
Ireland,53.202183232190706,-6.904523404953272,13.704824039144931,7.8605,39.050591954427588,0.0026007577924849136,2023-04-30 23:47:48.736877 UTC,2022-05-02 00:06:41.969398 UTC,363,36582
United States,36.6060948583894,-93.547979666561659,44.192141909862045,37.841,27.851382256823648,0.0083825483906735145,2023-04-30 23:56:11.037440 UTC,2022-05-02 00:00:25.911390 UTC,363,306441
Australia,-33.568375623645636,143.59937052836119,88.045773469844832,23.984,27.30891939970342,0.0092252975394858817,2023-04-30 23:56:57.410282 UTC,2022-05-02 00:00:03.061407 UTC,363,66905
Brazil,-21.248958741291663,-45.874233664553763,88.409791595972678,35.252,39.423749005658067,0.0087632359173142847,2023-04-30 23:55:31.081245 UTC,2022-05-01 23:55:28.371415 UTC,364,361303
Martinique,14.629872340425536,-61.042792553191461,141.44979255319151,130.09949999999998,6.3940589069302085,0.023614043072197659,2023-04-30 13:03:52.974823 UTC,2022-06-18 03:03:07.753743 UTC,316,188
Portugal,39.677936823969326,-8.8804080818201818,24.60159744861793,18.737,61.807293303360304,0.010380379251338967,2023-04-30 23:50:33.119574 UTC,2022-05-02 01:50:36.300072 UTC,363,40919
Germany,51.135505534020616,9.3255985971725774,22.954121702218991,16.883499999999998,36.4713674939595,0.0040273398154797363,2023-04-30 23:50:56.136684 UTC,2022-05-02 00:00:04.143181 UTC,363,420510
Colombia,6.1724861551391692,-74.914060219782485,80.853287961267313,89.260500000000008,26.641702502770766,0.015195909896541279,2023-04-30 23:59:44.042758 UTC,2022-05-01 23:51:56.841389 UTC,364,159452
Puerto Rico,18.320820200120767,-66.153646160613789,52.523652980246858,45.045,35.664331450149021,0.028627325051712615,2023-04-30 23:52:14.227913 UTC,2022-05-02 00:11:11.181733 UTC,363,57965
Belgium,50.887249302983854,4.3170975798545914,19.738032540198045,15.739,36.829762877018467,0.0065890949446772863,2023-04-30 23:34:35.422853 UTC,2022-05-01 23:51:02.742629 UTC,363,78549
Chile,-34.014587031103517,-71.019539486698463,66.9503815086832,31.755,43.309529910269454,0.011272138040755941,2023-04-30 23:57:46.853668 UTC,2022-05-02 00:47:56.609655 UTC,363,60861
Philippines,12.607779166981564,122.2438564918167,54.195100659517941,34.733,18.286337712658405,0.018180936430465883,2023-04-30 23:55:14.037644 UTC,2022-05-02 00:08:03.189580 UTC,363,198630
